TAXYEAR,PARCEL,SFRCONDO,COMPLEXID,INSPECTION,CLASS,STORIES,ROOMS,QUALITY,WALLS,ROOF,HEAT,COOL,BATHFIXTUR,PATIO,PATIONUMBE,CONDITION,SQFT,YEAR,GARAGE,GARAGECAPA,POOLAREA,MAIN,CONTROL,ACTUAL,LASTACTION,VALUATIONC,APPLICATION,ENHANCEMEN,ADJUSTMENT,APPRAISER,PHONE
2018,10504018D,S,9999,Jun  1 2010 12:00AM,1,1,3,3,4,4,1,1,3,9,0,3,626,1954,9,0,0,70464,70464,81034,20100715,00,0129,0,1,Stephen H.,724-3061
2018,10510047G,S,9999,Aug 19 2015 12:00AM,1,1,4,2,0,3,1,1,6,9,0,2,937,1957,9,0,0,68018,68018,68018,20160526,00,0129,0,1,Stephen H.,724-3061
2018,10510056B,S,9999,Apr  1 1976 12:00AM,1,1,6,1,0,7,6,1,6,9,0,1,1668,1953,9,0,0,70048,70048,70048,19760528,00,0129,0,1,Stephen H.,724-3061
2018,105100640,S,9999,Jul  1 2010 12:00AM,1,1,4,1,0,6,1,1,5,3,1,1,1240,1948,1,2,0,80450,80450,80450,20100826,00,0129,0,1,Stephen H.,724-3061
2018,10512058b,S,9999,Jul  1 1984 12:00AM,1,1,8,1,0,7,8,2,6,3,3,1,1270,1935,3,1,0,61838,61838,61838,19841119,00,0129,0,1,Stephen H.,724-3061
2018,105120690,S,9999,Jun  1 1981 12:00AM,1,1,5,1,0,1,6,1,3,9,0,1,876,1948,1,2,0,54744,54744,54744,19811006,00,0129,0,1,Stephen H.,724-3061
2018,105120720,S,9999,Nov  1 1981 12:00AM,1,1,6,1,2,7,8,1,3,3,2,1,855,1954,9,0,0,50610,50610,50610,19811123,00,0129,0,1,Stephen H.,724-3061
2018,10513009A,S,9999,Jul  1 2000 12:00AM,1,1,7,1,0,7,8,2,3,3,1,1,2322,1960,9,0,0,84219,84219,84219,20031010,00,0129,0,1,Stephen H.,724-3061
2018,106020180,S,9999,Nov  5 2012 12:00AM,1,1,6,1,3,7,8,2,3,9,0,1,1762,1932,9,0,0,68496,68496,65071,20121113,00,0129,0,1,Stephen H.,724-3061
2018,106020290,S,9999,Sep 18 2015 12:00AM,1,1,5,1,2,7,1,0,6,9,0,1,1072,1950,3,2,0,58585,58585,55656,20150922,00,0129,0,1,Stephen H.,724-3061
2018,10602108B,S,9999,Jun  1 1965 12:00AM,1,1,3,1,3,7,8,1,4,9,0,1,625,1949,3,1,0,31569,31569,29991,19760528,00,0129,0,1,Stephen H.,724-3061
2018,10602108C,S,9999,Jun  1 1965 12:00AM,1,1,3,1,3,7,8,1,3,9,0,1,625,1949,9,0,0,31356,31356,29788,19900817,00,0129,0,1,Stephen H.,724-3061
2018,106021900,S,9999,Jun  1 1965 12:00AM,1,1,4,1,2,7,8,1,3,3,1,1,811,1953,3,1,0,42440,42440,40318,20070207,00,0129,0,1,Stephen H.,724-3061
2018,106022190,S,9999,Jun  1 1986 12:00AM,1,1,5,1,0,7,8,2,3,3,2,1,665,1954,3,1,0,38407,38407,36487,20070207,00,0129,0,1,Stephen H.,724-3061
2018,106040380,S,9999,Apr  1 1981 12:00AM,1,1,4,1,0,7,8,1,3,9,0,1,761,1934,9,0,0,37560,37560,35682,20070207,00,0129,0,1,Stephen H.,724-3061
2018,106041810,S,9999,Apr 29 2013 12:00AM,1,1,4,1,0,7,6,1,3,3,1,1,511,1949,9,0,0,28445,28445,27023,20130429,00,0129,0,1,Stephen H.,724-3061
2018,106042100,S,9999,Oct  1 1984 12:00AM,1,1,2,1,3,7,8,2,3,3,1,1,444,1933,3,2,0,34159,34159,32451,19841119,00,0129,0,1,Stephen H.,724-3061
2018,106042270,S,9999,Jun  1 1965 12:00AM,1,1,3,1,0,7,8,1,4,9,0,1,705,1955,9,0,0,32965,32965,31317,19760105,00,0129,0,1,Stephen H.,724-3061
2018,106050610,S,9999,Oct  1 1984 12:00AM,1,1,4,1,3,8,8,1,3,9,0,1,714,1943,9,0,0,35718,35718,29646,19841119,00,0129,0,1,Stephen H.,724-3061
2018,10605064A,S,9999,Oct  1 1984 12:00AM,1,1,3,1,2,7,8,2,3,3,1,1,784,1945,9,0,0,37412,37412,31052,20040823,00,0129,0,1,Stephen H.,724-3061
2018,10605067A,S,9999,Oct  1 1984 12:00AM,1,1,4,1,0,6,8,2,3,3,2,1,922,1928,9,0,0,46655,46655,38724,19841119,00,0129,0,1,Stephen H.,724-3061
2018,10605070A,S,9999,Jul  1 1983 12:00AM,1,1,3,1,3,6,8,2,3,9,0,1,460,1929,9,0,0,27975,27975,23219,19831104,00,0129,0,1,Stephen H.,724-3061
2018,106050710,S,9999,Feb  1 2007 12:00AM,1,1,4,2,3,6,8,2,3,3,2,1,665,1940,9,0,0,35540,35540,29498,20070822,00,0129,0,1,Stephen H.,724-3061
2018,106050760,S,9999,Oct  1 1984 12:00AM,1,1,4,1,2,7,8,2,3,9,0,1,722,1944,9,0,0,34923,34923,28986,19841119,00,0129,0,1,Stephen H.,724-3061
2018,10605107A,S,9999,Jan  1 2007 12:00AM,1,1,5,1,0,7,8,1,3,9,0,1,698,1934,9,0,0,45700,45700,37931,20070124,00,0129,0,1,Stephen H.,724-3061
2018,106051100,S,9999,Dec  1 1981 12:00AM,1,1,5,1,0,1,8,1,3,3,1,1,1097,1947,9,0,0,54026,54026,44842,20070213,00,0129,0,1,Stephen H.,724-3061
2018,106051200,S,9999,Dec  1 2016 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,877,1948,9,0,0,56000,48668,56000,20161207,OL,1207,0,1,Stephen H.,724-3061
2018,106051490,S,9999,Dec  1 1979 12:00AM,1,1,5,1,0,7,1,1,3,9,0,1,1392,1932,9,0,0,64699,64699,53700,19791206,00,0129,0,1,Stephen H.,724-3061
2018,106051580,S,9999,Jun  1 1965 12:00AM,1,1,4,1,3,7,8,1,3,3,2,1,676,1949,9,0,0,36474,36474,30273,19741119,00,0129,0,1,Stephen H.,724-3061
2018,106051620,S,9999,Jun  1 1965 12:00AM,1,1,4,1,3,1,6,1,3,3,1,1,804,1945,9,0,0,48823,48823,40523,19741221,00,0129,0,1,Stephen H.,724-3061
2018,10607084A,S,9999,Feb  1 2002 10:42AM,1,1,3,1,3,7,9,9,3,3,1,1,784,1944,9,0,0,33602,33602,29234,20010817,00,0129,0,1,Stephen H.,724-3061
2018,106120100,S,9999,Oct  1 1984 12:00AM,1,1,4,1,0,6,6,1,3,9,0,1,825,1959,9,0,0,37553,37553,32671,19841119,00,0129,0,1,Stephen H.,724-3061
2018,106120110,S,9999,Oct  1 1984 12:00AM,1,1,3,1,0,7,6,2,3,9,0,1,510,1949,9,0,0,27511,27511,23935,19841119,00,0129,0,1,Stephen H.,724-3061
2018,106120190,S,9999,Oct  1 1984 12:00AM,1,1,6,1,0,7,8,2,3,9,0,1,1008,1957,9,0,0,33915,33915,29506,19841119,00,0129,0,1,Stephen H.,724-3061
2018,106120200,S,9999,Oct  1 1984 12:00AM,1,1,4,1,0,7,6,1,3,9,0,1,792,1956,9,0,0,27505,27505,23929,19841119,00,0129,0,1,Stephen H.,724-3061
2018,106120220,S,9999,Oct  1 1984 12:00AM,1,1,3,1,2,7,6,1,3,9,0,1,625,1958,1,2,0,29542,29542,25702,19841119,00,0129,0,1,Stephen H.,724-3061
2018,106120250,S,9999,Oct  1 1984 12:00AM,1,1,4,1,0,7,6,2,3,9,0,1,840,1961,9,0,0,34107,34107,29673,19841119,00,0129,0,1,Stephen H.,724-3061
2018,106120270,S,9999,Jan  1 2005 12:00AM,1,1,3,1,0,7,6,1,3,9,0,1,720,1959,9,0,0,41426,41426,36041,20050111,00,0129,0,1,Stephen H.,724-3061
2018,10612047A,S,9999,Oct  1 1984 12:00AM,1,1,3,1,0,7,8,2,3,3,1,1,560,1951,9,0,0,25855,25855,22494,19841119,00,0129,0,1,Stephen H.,724-3061
2018,10612087B,S,9999,Oct  1 1984 12:00AM,1,1,4,1,2,7,8,2,3,9,0,2,672,1958,9,0,0,31827,31827,27689,19860707,00,0129,0,1,Stephen H.,724-3061
2018,106121280,S,9999,Jan  1 1966 12:00AM,1,1,4,1,3,0,8,2,3,3,1,1,748,1914,1,1,0,56467,56467,49126,19730417,00,0129,0,1,Stephen H.,724-3061
2018,107110070,S,9999,Aug  1 1993 12:00AM,1,1,6,1,2,7,6,1,3,3,1,1,1299,1942,3,1,0,82882,82882,71279,19930830,00,0129,0,1,Stephen H.,724-3061
2018,107110180,S,9999,Jan  1 2005 12:00AM,1,1,4,1,0,6,8,1,3,9,0,1,1120,1941,9,0,0,237821,237821,204526,20050111,00,0129,0,1,Stephen H.,724-3061
2018,107110570,S,9999,May  1 1997 12:00AM,1,1,2,2,2,7,0,1,3,9,0,2,728,1950,9,0,0,38502,38502,33112,19970716,00,0129,0,1,Stephen H.,724-3061
2018,107111340,S,9999,Jun  1 1965 12:00AM,1,1,3,1,3,7,8,1,3,9,0,1,540,1925,9,0,0,32784,32784,28194,20100217,00,0129,0,1,Stephen H.,724-3061
2018,107111730,S,9999,Oct 31 2012 12:00AM,1,1,6,1,3,7,8,1,3,3,1,1,847,1950,3,1,0,45085,45085,38773,20121031,00,0129,0,1,Stephen H.,724-3061
2018,10711228A,S,9999,Jul  1 1985 12:00AM,1,1,6,1,3,7,8,2,3,9,0,1,1120,1949,9,0,0,47311,47311,40687,19851030,00,0129,0,1,Stephen H.,724-3061
2018,107112380,S,9999,Sep 21 2011 12:00AM,1,1,3,3,0,7,6,1,3,3,1,1,856,1956,9,0,0,48085,48085,41353,20110926,00,0129,0,1,Stephen H.,724-3061
2018,107112950,S,9999,May  1 1981 12:00AM,1,1,2,1,0,7,8,1,3,9,0,1,488,1935,9,0,0,33894,33894,29149,19811006,00,0129,0,1,Stephen H.,724-3061
2018,10712044B,S,9999,Feb 18 2014 12:00AM,1,1,4,2,3,1,8,2,4,3,1,2,869,1951,3,1,0,44869,44869,38587,20140220,00,0129,0,1,Stephen H.,724-3061
2018,10712092B,S,9999,Oct  1 1965 12:00AM,1,1,6,1,0,7,8,2,3,9,0,1,911,1952,9,0,0,47213,47213,40603,20070207,00,0129,0,1,Stephen H.,724-3061
2018,107121390,S,9999,May  1 1997 12:00AM,1,1,1,1,3,7,8,2,3,9,0,1,319,1948,9,0,0,23025,23025,19802,20070207,00,0129,0,1,Stephen H.,724-3061
2018,107122450,S,9999,Jan  1 1987 12:00AM,1,1,6,2,2,1,8,1,3,9,0,2,1066,1948,9,0,0,53211,53211,45761,19870620,00,0129,0,1,Stephen H.,724-3061
2018,107122690,S,9999,Sep 16 2011 12:00AM,1,1,5,1,3,7,1,0,3,3,1,2,1048,1947,3,1,0,58422,58422,50243,20110916,00,0129,0,1,Stephen H.,724-3061
2018,107122860,S,9999,Jan  1 2007 12:00AM,1,1,3,1,0,7,6,1,3,9,0,1,502,1947,9,0,0,49790,49790,42819,20070125,00,0129,0,1,Stephen H.,724-3061
2018,107130260,S,9999,Aug  1 1993 12:00AM,1,1,3,2,3,1,6,1,3,3,1,2,616,1965,9,0,0,41526,41526,35712,20070207,00,0129,0,1,Stephen H.,724-3061
2018,10713028B,S,9999,Sep 23 2015 12:00AM,1,1,8,1,3,7,6,2,3,9,0,1,1468,1945,9,0,0,56009,56009,48168,20151001,00,0129,0,1,Stephen H.,724-3061
2018,107130580,S,9999,Jun  1 1965 12:00AM,1,1,3,1,0,7,8,1,3,3,1,2,490,1948,9,0,0,32248,32248,27733,20070207,00,0129,0,1,Stephen H.,724-3061
2018,107131940,S,9999,Dec  8 2011 12:00AM,1,1,5,1,0,1,8,1,3,9,0,1,628,1945,9,0,0,35322,35322,30377,20111212,00,0129,0,1,Stephen H.,724-3061
2018,107131960,S,9999,Jun  1 1965 12:00AM,1,1,4,1,0,6,8,2,3,3,1,1,552,1940,9,0,0,33231,33231,28579,20070207,00,0129,0,1,Stephen H.,724-3061
2018,107132240,S,9999,Jun  1 1965 12:00AM,1,1,4,1,0,1,8,1,3,9,0,2,637,1928,1,1,0,39169,39169,33685,19790201,00,0129,0,1,Stephen H.,724-3061
2018,107132390,S,9999,Jan  1 1987 12:00AM,1,1,3,1,0,7,6,0,3,9,0,2,686,1948,3,1,0,40493,40493,34824,19870620,00,0129,0,1,Stephen H.,724-3061
2018,107132400,S,9999,Apr  1 1981 12:00AM,1,1,3,1,3,7,6,1,3,9,0,2,480,1950,3,1,0,33717,33717,28997,20100726,00,0129,0,1,Stephen H.,724-3061
2018,10713243A,S,9999,Jun  1 1965 12:00AM,1,1,5,1,0,7,8,1,3,3,1,2,687,1929,9,0,0,37928,37928,32618,19730417,00,0129,0,1,Stephen H.,724-3061
2018,10714019A,S,9999,Oct  1 2009 12:00AM,1,1,7,1,4,7,8,1,3,3,1,1,1142,1960,9,0,0,50370,50370,43318,20091023,00,0129,0,1,Stephen H.,724-3061
2018,107140490,S,9999,Jun  1 1965 12:00AM,1,1,5,1,0,7,1,1,3,3,2,1,800,1943,9,0,0,43052,43052,37025,19760827,00,0129,0,1,Stephen H.,724-3061
2018,107140800,S,9999,Jan  1 1987 12:00AM,1,1,4,1,0,3,8,1,3,3,1,1,716,1945,9,0,0,44028,44028,37864,20070207,00,0129,0,1,Stephen H.,724-3061
2018,107140810,S,9999,May  1 1981 12:00AM,1,1,5,2,0,7,8,1,3,3,1,1,887,1943,9,0,0,46531,46531,40017,19920518,00,0129,0,1,Stephen H.,724-3061
2018,107141420,S,9999,Jan 28 2015 12:00AM,1,1,4,1,3,7,8,1,3,9,0,1,1042,1944,3,1,0,49462,49462,42537,20150128,00,0129,0,1,Stephen H.,724-3061
2018,10714149A,S,9999,Jan 28 2015 12:00AM,1,1,5,1,0,3,8,1,3,3,2,1,898,1944,9,0,0,42103,42103,36209,20150128,00,0129,0,1,Stephen H.,724-3061
2018,107142300,S,9999,Jan  1 1966 12:00AM,1,1,4,1,0,7,8,2,3,3,1,1,800,1932,1,1,0,43533,43533,37438,19891103,00,0129,0,1,Stephen H.,724-3061
2018,107142720,S,9999,Dec 11 2012 12:00AM,1,1,5,1,7,2,1,1,3,3,2,1,2595,1942,9,0,0,109501,109501,94171,20121212,00,0129,0,1,Stephen H.,724-3061
2018,107150100,S,9999,May  1 1987 12:00AM,1,1,5,1,2,7,8,2,3,9,0,1,1273,1950,9,0,0,51171,51171,44007,19910925,00,0129,0,1,Stephen H.,724-3061
2018,107150850,S,9999,Jan  1 1987 12:00AM,1,1,3,1,2,7,6,1,3,9,0,1,495,1954,9,0,0,26289,26289,22609,20070207,00,0129,0,1,Stephen H.,724-3061
2018,107151100,S,9999,Apr  1 1981 12:00AM,1,1,6,1,2,7,8,1,3,9,0,1,1011,1950,9,0,0,45934,45934,39503,19811006,00,0129,0,1,Stephen H.,724-3061
2018,107151440,S,9999,Sep  1 2007 12:00AM,1,1,6,1,2,7,8,2,3,3,2,1,1156,1948,3,2,0,55467,55467,47702,20071228,00,0129,0,1,Stephen H.,724-3061
2018,110060670,S,9999,Sep 27 2010 12:00AM,1,1,5,1,7,7,9,9,3,9,0,1,1378,1956,9,0,0,48264,48264,48264,20101129,00,0129,0,0.8,Kathy T.,724-3060
2018,110061030,S,9999,Jul  1 1969 12:00AM,1,1,2,1,0,6,8,2,3,9,0,1,315,1953,3,3,0,36772,36772,36772,19821109,00,0129,0,1,Kathy T.,724-3060
2018,110061180,S,9999,Jul  1 1965 12:00AM,1,1,3,1,3,7,8,1,3,9,0,1,520,1952,3,1,0,38742,38742,38742,19721028,00,0129,0,1,Kathy T.,724-3060
2018,110061240,S,9999,Jul  1 1965 12:00AM,1,1,4,1,0,2,6,1,3,3,2,1,789,1952,9,0,0,47836,47836,47836,19920922,00,0129,0,1,Kathy T.,724-3060
2018,11006166A,S,9999,Dec  1 2016 12:00AM,1,1,3,1,0,7,8,1,3,3,1,1,654,1950,9,0,0,104765,104765,104765,20161207,OL,1207,0,1,Kathy T.,724-3060
2018,110070590,S,9999,Sep  1 1993 12:00AM,1,1,5,1,3,7,6,1,3,9,0,1,1189,1954,1,1,0,58047,58047,58047,19930903,00,0129,0,1,Kathy T.,724-3060
2018,110071140,S,9999,May  1 1980 12:00AM,1,1,6,1,3,7,6,2,5,3,2,1,1179,1945,9,0,0,63168,63168,63168,19800603,00,0129,0,1,Kathy T.,724-3060
2018,11007147D,S,9999,Sep  1 1993 12:00AM,1,1,2,2,3,1,8,1,4,3,1,2,570,1940,9,0,0,25933,25933,25933,19930927,00,0129,0,1,Kathy T.,724-3060
2018,110071730,S,9999,Aug  1 2006 12:00AM,1,1,5,2,0,7,1,0,3,9,0,1,844,1972,9,0,0,52396,52396,52396,20100726,00,0129,0,1,Kathy T.,724-3060
2018,110072900,S,9999,May  1 1965 12:00AM,1,1,5,1,3,1,6,1,3,3,2,2,782,1948,3,1,0,55561,55561,55561,19750527,00,0129,0,1,Kathy T.,724-3060
2018,110072920,S,9999,Sep  1 1976 12:00AM,1,1,5,1,2,1,6,2,3,3,2,1,932,1957,9,0,0,56687,56687,56687,19920806,00,0129,0,1,Kathy T.,724-3060
2018,11009010A,S,9999,Sep  1 1983 12:00AM,1,1,2,1,7,7,8,1,3,9,0,1,852,1964,9,0,0,257139,257139,236568,20070207,00,0129,0,1,Kathy T.,724-3060
2018,110090110,S,9999,Jun  1 1965 12:00AM,1,1,6,1,7,7,8,1,3,9,0,1,1220,1932,9,0,0,97100,97100,89332,20070207,00,0129,0,1,Kathy T.,724-3060
2018,11009012B,S,9999,Sep  1 1976 12:00AM,1,1,7,1,2,7,8,1,6,9,0,1,1680,1964,9,0,0,102520,102520,94318,20070207,00,0129,0,1,Kathy T.,724-3060
2018,110090140,S,9999,Jul  1 1969 12:00AM,1,1,5,1,2,7,8,1,3,3,1,1,1012,1959,3,2,0,80994,80994,74514,20100727,00,0129,0,1,Kathy T.,724-3060
2018,110090160,S,9999,Jul  1 1985 12:00AM,1,1,5,1,7,7,8,2,3,3,1,1,1074,1925,9,0,0,93523,93523,86041,20070207,00,0129,0,1,Kathy T.,724-3060
2018,11009039B,S,9999,Jun  1 2005 12:00AM,1,1,4,2,7,3,8,1,3,9,0,1,888,1941,9,0,0,80299,80299,73875,20070207,00,0129,0,1,Kathy T.,724-3060
2018,110090400,S,9999,Jun  1 1965 12:00AM,1,1,5,1,7,7,8,1,3,9,0,1,678,1948,9,0,0,68355,68355,62887,20070207,00,0129,0,1,Kathy T.,724-3060
2018,11009049G,S,9999,Aug  1 2001 12:00AM,1,1,3,1,7,7,6,1,3,9,0,1,1473,1924,9,0,0,122395,122395,112603,20080201,00,0129,0,1,Kathy T.,724-3060
2018,11009056A,S,9999,Jul  1 1985 12:00AM,1,1,6,1,7,7,6,1,7,3,1,1,1156,1949,3,1,0,105335,105335,96908,20070207,00,0129,0,1,Kathy T.,724-3060
2018,110090720,S,9999,Jun  1 1970 12:00AM,1,1,5,1,3,7,8,1,3,9,0,1,1105,1953,9,0,0,93195,93195,85739,20070207,00,0129,0,1,Kathy T.,724-3060
2018,111010200,S,9999,Jul  1 1985 12:00AM,1,1,5,1,3,4,8,1,3,9,0,1,758,1937,9,0,0,132398,132398,162850,20060130,00,0129,0,1,Kathy T.,724-3060
2018,111020040,S,9999,Jul  1 1985 12:00AM,1,1,3,1,3,7,8,2,3,9,0,1,542,1941,1,1,0,65278,65278,80292,20060130,00,0129,0,1,Kathy T.,724-3060
2018,111020190,S,9999,Jan  1 1900 12:00AM,1,1,6,1,3,7,1,9,6,3,1,1,1644,1946,9,0,0,282272,311236,382820,20081219,00,0129,0,1,Kathy T.,724-3060
2018,111030570,S,9999,Oct 31 2012 12:00AM,1,1,5,3,0,1,1,0,3,3,4,1,1050,1950,3,1,0,142269,142269,155073,20121101,00,0129,28813,1,Kathy T.,724-3060
2018,11104079A,S,9999,Jun  1 1965 12:00AM,1,1,2,1,2,6,8,1,3,9,0,1,732,1948,1,1,0,43048,43048,46922,19741010,00,0129,0,1,Kathy T.,724-3060
2018,111040800,S,9999,Dec  1 2016 12:00AM,1,1,4,1,2,7,9,9,3,9,0,1,722,1954,9,0,0,40000,36983,40000,20161207,OL,1207,0,1,Kathy T.,724-3060
2018,11104093A,S,9999,Oct  1 1979 12:00AM,1,1,4,1,3,7,8,2,3,9,0,1,976,1951,9,0,0,77320,77320,84279,19840521,00,0129,0,1,Kathy T.,724-3060
2018,111041590,S,9999,May  1 1965 12:00AM,1,1,4,1,3,7,8,2,3,3,1,1,628,1951,9,0,0,45593,45593,49696,20100727,00,0129,0,1,Kathy T.,724-3060
2018,11105106A,S,9999,May  1 1965 12:00AM,1,1,5,1,0,1,8,1,3,3,1,1,820,1948,9,0,0,44318,44318,48307,19730628,00,0129,0,1,Kathy T.,724-3060
2018,111051070,S,9999,Dec  1 2000 12:00AM,1,1,4,1,3,2,1,2,3,3,1,1,642,1947,9,0,0,39393,39393,42938,20010108,00,0129,0,1,Kathy T.,724-3060
2018,111051080,S,9999,Dec 18 2013 12:00AM,1,1,3,1,0,1,8,2,3,9,0,1,480,1950,9,0,0,32630,32630,35567,20131219,00,0129,0,1,Kathy T.,724-3060
2018,111051620,S,9999,Nov  1 1995 12:00AM,1,1,6,1,0,7,6,1,3,9,0,1,1085,1965,9,0,0,49534,49534,53992,19951122,00,0129,0,1,Kathy T.,724-3060
2018,111051720,S,9999,Dec  1 1990 12:00AM,1,1,5,1,3,7,1,1,3,9,0,1,882,1946,9,0,0,44813,44813,48846,19910322,00,0129,0,1,Kathy T.,724-3060
2018,111051730,S,9999,Oct  1 2014 12:00AM,1,1,4,1,3,7,1,0,3,3,1,1,635,1946,9,0,0,69258,69258,75491,20141020,00,0129,0,1,Kathy T.,724-3060
2018,111051990,S,9999,May  1 1965 12:00AM,1,1,4,1,3,7,6,1,3,3,1,1,728,1946,3,1,0,44112,44112,48082,19730417,00,0129,0,1,Kathy T.,724-3060
2018,111052440,S,9999,Oct  1 1966 12:00AM,1,1,6,1,0,7,8,1,5,3,2,1,972,1946,9,0,0,65222,65222,71092,19880805,00,0129,0,1,Kathy T.,724-3060
2018,11105252B,S,9999,May  1 1965 12:00AM,1,1,4,1,0,7,6,1,3,9,0,1,740,1948,9,0,0,40394,40394,44029,19910925,00,0129,0,1,Kathy T.,724-3060
2018,111060020,S,9999,May  1 1965 12:00AM,1,1,3,1,0,7,8,1,3,3,1,1,479,1948,9,0,0,31947,31947,34822,19880805,00,0129,0,1,Kathy T.,724-3060
2018,111060870,S,9999,Jan  1 1985 12:00AM,1,1,5,1,3,7,6,1,6,9,0,1,1132,1947,3,1,0,50271,50271,54795,19850110,00,0129,0,1,Kathy T.,724-3060
2018,111060930,S,9999,May  1 1965 12:00AM,1,1,4,1,0,7,8,2,3,9,0,1,809,1932,9,0,0,53643,53643,58471,19760329,00,0129,0,1,Kathy T.,724-3060
2018,111060970,S,9999,Jul  1 1994 12:00AM,1,1,3,1,0,7,1,1,3,9,0,1,438,1951,1,2,0,37815,37815,41218,19941018,00,0129,0,1,Kathy T.,724-3060
2018,111062080,S,9999,Apr  1 1993 12:00AM,1,1,3,1,2,7,8,1,6,9,0,1,884,1953,3,2,0,48887,48887,53287,19930611,00,0129,0,1,Kathy T.,724-3060
2018,11106245A,S,9999,May  1 1965 12:00AM,1,1,4,2,3,1,8,1,3,3,1,1,894,1947,3,1,0,58843,58843,64139,19730411,00,0129,0,1,Kathy T.,724-3060
2018,11106332A,S,9999,Feb  1 2002 10:42AM,1,1,4,1,0,0,8,1,3,9,0,1,498,1951,9,0,0,33527,33527,36544,20010824,00,0129,0,1,Kathy T.,724-3060
2018,11106341A,S,9999,Feb  1 2002 12:00AM,1,1,2,1,0,7,5,1,3,9,0,1,285,1935,9,0,0,41032,41032,44725,20070207,00,0129,0,1,Kathy T.,724-3060
2018,111070150,S,9999,May  1 1965 12:00AM,1,1,2,1,0,7,6,1,3,3,1,2,432,1949,9,0,0,33158,33158,39126,19760827,00,0129,0,1,Kathy T.,724-3060
2018,111071420,S,9999,May  1 1965 12:00AM,1,1,3,1,0,1,7,2,3,3,1,1,534,1949,9,0,0,39443,39443,46543,20100727,00,0129,0,1,Kathy T.,724-3060
2018,111072540,S,9999,Jan  1 2007 12:00AM,1,1,3,1,0,7,4,1,3,9,0,1,368,1944,1,1,0,46911,46911,55355,20070126,00,0129,0,1,Kathy T.,724-3060
2018,111073110,S,9999,May  1 1965 12:00AM,1,1,3,1,2,7,6,2,5,3,1,1,719,1950,9,0,0,44447,44447,52447,19721028,00,0129,0,1,Kathy T.,724-3060
2018,111073190,S,9999,Feb  1 2009 12:00AM,1,1,4,1,1,1,1,0,3,3,2,1,761,1952,9,0,0,65785,65785,77626,20090722,00,0129,0,1,Kathy T.,724-3060
2018,112010550,S,9999,Jul  1 1985 12:00AM,1,1,3,1,3,6,8,2,3,3,1,1,804,1932,9,0,0,50496,50496,50496,19890928,00,0129,0,1,Kathy T.,724-3060
2018,11204405A,S,9999,May  1 1965 12:00AM,1,1,4,1,0,7,8,1,3,9,0,1,1152,1946,9,0,0,98648,98648,98648,19741119,00,0129,0,1,Kathy T.,724-3060
2018,112050060,S,9999,Aug  7 2012 12:00AM,1,1,6,2,7,7,8,1,3,3,2,1,1110,1950,3,2,0,118236,118236,114689,20120807,00,0129,0,1,Kathy T.,724-3060
